"Id","Elected","Amount","Label","Size","Color","ElectColor"
"sunshine gasoline distributors",FALSE,11600,"Sunshine Gasoline Distributors",2.54944589048686,"black","grey"
"aca international",FALSE,10000,"ACA International",2.51188643150958,"black","grey"
"vail resorts",FALSE,5900,"Vail Resorts",2.38278688562192,"black","grey"
"east west partners",FALSE,5800,"East West Partners",2.37871712596217,"black","grey"
"two trees management",FALSE,5800,"Two Trees Management",2.37871712596217,"black","grey"
"daystrom security consulting",FALSE,11400,"Daystrom Security Consulting",2.54501581324317,"black","grey"
"elana's pantry",FALSE,2900,"Elana'S Pantry",2.21942155605632,"black","grey"
"iola galerston",FALSE,2900,"Iola Galerston",2.21942155605632,"black","grey"
"leith ventures",FALSE,21600,"Leith Ventures",2.71297239723856,"black","grey"
"madrone capital partners",FALSE,2900,"Madrone Capital Partners",2.21942155605632,"black","grey"
"runway group",FALSE,14500,"Runway Group",2.60697460244164,"black","grey"
"tinicum inc",FALSE,2900,"Tinicum Inc",2.21942155605632,"black","grey"
"franklin resources",FALSE,63600,"Franklin Resources",3.02235665053457,"black","grey"
"leach capital",FALSE,11600,"Leach Capital",2.54944589048686,"black","grey"
"abercrombie & kent",FALSE,17400,"Abercrombie & Kent",2.65494130875771,"black","grey"
"leotta real estate group",FALSE,5800,"Leotta Real Estate Group",2.37871712596217,"black","grey"
"prescott investors",FALSE,48440,"Prescott Investors",2.94117193645871,"black","grey"
"tremont partners",FALSE,5800,"Tremont Partners",2.37871712596217,"black","grey"
"vance street capital",FALSE,5800,"Vance Street Capital",2.37871712596217,"black","grey"
"nola busy bec agency",FALSE,2000,"Nola Busy Bec Agency",2.13846919998238,"black","grey"
"yum! brands",FALSE,12600,"YUM! Brands",2.57061510129128,"black","grey"
"hca & co cpa",FALSE,2900,"Hca & Co CPA",2.21942155605632,"black","grey"
"us term limits",FALSE,2900,"US Term Limits",2.21942155605632,"black","grey"
"ford foundation",FALSE,2500,"Ford Foundation",2.18672414788656,"black","grey"
"conroy, simberg et al",FALSE,1328,"Conroy, Simberg et al",2.05267317808346,"black","grey"
"center for enterprise opportun",FALSE,1000,"Center for Enterprise Opportun",1.99526231496888,"black","grey"
"national urban league",FALSE,1000,"National Urban League",1.99526231496888,"black","grey"
"rmg",FALSE,1000,"Rmg",1.99526231496888,"black","grey"
"stuart kane llp",FALSE,1000,"Stuart Kane Llp",1.99526231496888,"black","grey"
"america's communications assn",FALSE,5000,"America's Communications Assn",2.3436729115921,"black","grey"
"exelon corp",FALSE,36850,"Exelon Corp",2.86182945457344,"black","grey"
"calvin job d dba mr logistics for congress",FALSE,5000,"Calvin Job D Dba Mr Logistics For Congress",2.3436729115921,"black","grey"
"gunster law firm",FALSE,6000,"Gunster Law Firm",2.38679503105807,"black","grey"
"american marketing & management",FALSE,11400,"American Marketing & Management",2.54501581324317,"black","grey"
"health & human services",FALSE,4000,"Health & Human Services",2.29195453899233,"black","grey"
"debartolo holdings",FALSE,3150,"Debartolo Holdings",2.23785042444665,"black","grey"
"eastmoore crauwels & dubose",FALSE,3150,"Eastmoore Crauwels & Dubose",2.23785042444665,"black","grey"
"1hmr industries",FALSE,2900,"1hmr Industries",2.21942155605632,"black","grey"
"bradford m cohen & associate",FALSE,2900,"Bradford M Cohen & Associate",2.21942155605632,"black","grey"
"united airlines holdings",FALSE,44336,"United Airlines Holdings",2.9152489717681,"black","grey"
"bunge ltd",FALSE,35630,"Bunge Ltd",2.85221055184596,"black","grey"
"centene corp",FALSE,110076,"Centene Corp",3.19278198236965,"black","grey"
"l3harris technologies",FALSE,234005,"L3Harris Technologies",3.44288497751253,"black","grey"
"state of illinois",FALSE,76795,"State of Illinois",3.07987644612067,"black","grey"
"aar corp",FALSE,25250,"AAR Corp",2.75566321069887,"black","grey"
"el pollo loco inc",FALSE,4800,"El Pollo Loco Inc",2.33412507266713,"black","grey"
"santa barbara symphony",FALSE,2800,"Santa Barbara Symphony",2.21164696191087,"black","grey"
"silly goose productions",FALSE,8800,"Silly Goose Productions",2.47998050695356,"black","grey"
"blackbeard for men",FALSE,1650,"Blackbeard for Men",2.09772422913471,"black","grey"
"mychorhizza",FALSE,1344,"Mychorhizza",2.05513297135088,"black","grey"
"nts communications",FALSE,1088,"NTS Communications",2.01216175219582,"black","grey"
"east day school for boys",FALSE,1000,"East Day School for Boys",1.99526231496888,"black","grey"
"niosh",FALSE,1000,"Niosh",1.99526231496888,"black","grey"
"energy marketers of america",FALSE,10000,"Energy Marketers of America",2.51188643150958,"black","grey"
"midwestern state university",FALSE,4000,"Midwestern State University",2.29195453899233,"black","grey"
"forest fitness",FALSE,2500,"Forest Fitness",2.18672414788656,"black","grey"
"mesa verde enterprises",FALSE,2000,"Mesa Verde Enterprises",2.13846919998238,"black","grey"
"ranchline",FALSE,2000,"Ranchline",2.13846919998238,"black","grey"
"westsource corp",FALSE,1000,"Westsource Corp",1.99526231496888,"black","grey"
"lewis bear co",FALSE,15800,"Lewis Bear Co",2.62945479364133,"black","grey"
"great south timber",FALSE,10800,"Great South Timber",2.53129275175228,"black","grey"
"continental pacific llc",FALSE,10000,"Continental Pacific LLC",2.51188643150958,"black","grey"
"wild & wonderful pac",FALSE,10000,"Wild & Wonderful PAC",2.51188643150958,"black","grey"
"solid structures llc",FALSE,1000,"Solid Structures LLC",1.99526231496888,"black","grey"
"us acute care solutions",FALSE,20350,"US Acute Care Solutions",2.69684782587807,"black","grey"
"restore health group",FALSE,13500,"Restore Health Group",2.58841183481742,"black","grey"
"love properties",FALSE,5800,"Love Properties",2.37871712596217,"black","grey"
"richard & barbara gaby foundation",FALSE,5800,"Richard & Barbara Gaby Foundation",2.37871712596217,"black","grey"
"van epps llc",FALSE,5800,"Van Epps LLC",2.37871712596217,"black","grey"
"herb realty",FALSE,4300,"Herb Realty",2.30859018840042,"black","grey"
"arbor",FALSE,2900,"Arbor",2.21942155605632,"black","grey"
"bcw family partnership, lllp",FALSE,2900,"Bcw Family Partnership, Lllp",2.21942155605632,"black","grey"
"covermymeds",FALSE,2900,"Covermymeds",2.21942155605632,"black","grey"
"crown asset",FALSE,2900,"Crown Asset",2.21942155605632,"black","grey"
"retired u s army",FALSE,3435,"Retired U S Army",2.25731763332504,"black","grey"
"doherty",FALSE,5800,"Doherty",2.37871712596217,"black","grey"
"lindsay honda",FALSE,5800,"Lindsay Honda",2.37871712596217,"black","grey"
"phronesis partners",FALSE,5600,"Phronesis Partners",2.37038452227509,"black","grey"
"family research council",FALSE,18000,"Family Research Council",2.66395724583289,"black","grey"
"patterson power engineers llc",FALSE,5000,"Patterson Power Engineers LLC",2.3436729115921,"black","grey"
"perez & morris",FALSE,5000,"Perez & Morris",2.3436729115921,"black","grey"
"arkmalibu llc",FALSE,3000,"Arkmalibu LLC",2.2269585080133,"black","grey"
"industrial finishing services",FALSE,3000,"Industrial Finishing Services",2.2269585080133,"black","grey"
"316 group",FALSE,2900,"316 Group",2.21942155605632,"black","grey"
"axon enterprise",FALSE,2900,"Axon Enterprise",2.21942155605632,"black","grey"
"hca",FALSE,2900,"Hca",2.21942155605632,"black","grey"
"herlong law firm",FALSE,2900,"Herlong Law Firm",2.21942155605632,"black","grey"
"lieblong & assoc",FALSE,2900,"Lieblong & Assoc",2.21942155605632,"black","grey"
"marlin capital",FALSE,2900,"Marlin Capital",2.21942155605632,"black","grey"
"ruggable",FALSE,2800,"Ruggable",2.21164696191087,"black","grey"
"northwell health",FALSE,4045,"Northwell Health",2.29452002670484,"black","grey"
"usaa",FALSE,14000,"USAA",2.59784241688358,"black","grey"
"university of florida",FALSE,3975,"University of Florida",2.29051802255907,"black","grey"
"us dept of veterans affairs",FALSE,4050,"US Dept of Veterans Affairs",2.29480349329519,"black","grey"
"kpmg llp",FALSE,24800,"KPMG LLP",2.75071229145746,"black","grey"
"a1 auto sales",FALSE,2570,"A1 Auto Sales",2.19277116877818,"black","grey"
"timber & gas",FALSE,2500,"Timber & Gas",2.18672414788656,"black","grey"
"skyland",FALSE,2089,"Skyland",2.14780002945424,"black","grey"
"autonation",FALSE,1350,"Autonation",2.05604860348996,"black","grey"
"medcalf fab",FALSE,2000,"Medcalf Fab",2.13846919998238,"black","grey"
"heb grocery",FALSE,6890,"HEB Grocery",2.42003653315762,"black","grey"
"archangel security & protection",FALSE,1064,"Archangel Security & Protection",2.007678474987,"black","grey"
"gpi defense",FALSE,1025,"GPI Defense",2.00019522672236,"black","grey"
"anticorrosion technologies",FALSE,3596,"Anticorrosion Technologies",2.26768103660823,"black","grey"
"us dept of defense",FALSE,9549,"US Dept of Defense",2.500321119924,"black","grey"
"capital formation group",FALSE,1000,"Capital Formation Group",1.99526231496888,"black","grey"
"jane street capital",FALSE,1000,"Jane Street Capital",1.99526231496888,"black","grey"
"the blue initiative",FALSE,6800,"The Blue Initiative",2.41685664568529,"black","grey"
"first citizens bancshares",FALSE,47400,"First Citizens Bancshares",2.93479543025763,"black","grey"
"southwest airlines",FALSE,33530,"Southwest Airlines",2.83493662929077,"black","grey"
"with honor pac",FALSE,25000,"With Honor PAC",2.75292259835833,"black","grey"
"qarbon aerospace",FALSE,13200,"Qarbon Aerospace",2.58260146543747,"black","grey"
"hillwood development",FALSE,64459,"Hillwood Development",3.0264141328324,"black","grey"
"leamington co",FALSE,22600,"Leamington Co",2.72527821057059,"black","grey"
"hubbard broadcasting",FALSE,110315,"Hubbard Broadcasting",3.19347453147517,"black","grey"
"timberland transportation",FALSE,17400,"Timberland Transportation",2.65494130875771,"black","grey"
"xcel energy",FALSE,16250,"Xcel Energy",2.63684946167108,"black","grey"
"digital currency group",FALSE,25763,"Digital Currency Group",2.76121130840535,"black","grey"
"starkey hearing technologies",FALSE,54100,"Starkey Hearing Technologies",2.9738545703328,"black","grey"
"polaris inc",FALSE,12000,"Polaris Inc",2.55810357480153,"black","grey"
"southside community school",FALSE,8700,"Southside Community School",2.47714783166485,"black","grey"
"pima county, az",FALSE,7950,"Pima County, AZ",2.45491643203991,"black","grey"
"arizona state university",FALSE,181559,"Arizona State University",3.3566169105312,"black","grey"
"aici llc",FALSE,8700,"Aici LLC",2.47714783166485,"black","grey"
"college of new jersey",FALSE,5800,"College of New Jersey",2.37871712596217,"black","grey"
"atwood & mcall",FALSE,1000,"Atwood & McAll",1.99526231496888,"black","grey"
"troutman pepper",FALSE,1000,"Troutman Pepper",1.99526231496888,"black","grey"
"twins transport",FALSE,1000,"Twins Transport",1.99526231496888,"black","grey"
"adelanto healthcare ventures",FALSE,28100,"Adelanto Healthcare Ventures",2.78529136008557,"black","grey"
"transtelco",FALSE,11600,"Transtelco",2.54944589048686,"black","grey"
"tropicana homes",FALSE,10700,"Tropicana Homes",2.52893913872162,"black","grey"
"weststar bank",FALSE,10200,"Weststar Bank",2.51686555495011,"black","grey"
"ascend clinical",FALSE,92800,"Ascend Clinical",3.13873606519805,"black","grey"
"intuit inc",FALSE,48750,"Intuit Inc",2.94304879060992,"black","grey"
"novocure inc",FALSE,21850,"Novocure Inc",2.7160961762295,"black","grey"
"flex logix technologies",FALSE,11600,"Flex Logix Technologies",2.54944589048686,"black","grey"
"fine fare supermarket",FALSE,15100,"Fine Fare Supermarket",2.61756632441048,"black","grey"
"atabey capital management",FALSE,15000,"Atabey Capital Management",2.61582764898346,"black","grey"
"maddd equities llc",FALSE,11600,"Maddd Equities LLC",2.54944589048686,"black","grey"
"sessa capital",FALSE,11600,"Sessa Capital",2.54944589048686,"black","grey"
"tahl-propp equities llc",FALSE,11600,"Tahl-Propp Equities LLC",2.54944589048686,"black","grey"
"republic companies",FALSE,11500,"Republic Companies",2.5472395195216,"black","grey"
"monroe college",FALSE,11400,"Monroe College",2.54501581324317,"black","grey"
"watco companies",FALSE,40600,"Watco Companies",2.88969897141509,"black","grey"
"poet llc",FALSE,128000,"Poet LLC",3.24131319338553,"black","grey"
"cox enterprises",FALSE,156032,"Cox Enterprises",3.30614097065126,"black","grey"
"clark investment group",FALSE,11600,"Clark Investment Group",2.54944589048686,"black","grey"
"icm inc",FALSE,11600,"Icm Inc",2.54944589048686,"black","grey"
"mechanical systems inc (kansas)",FALSE,11600,"Mechanical Systems Inc (Kansas)",2.54944589048686,"black","grey"
"murfin drilling",FALSE,28803,"Murfin Drilling",2.79218231751177,"black","grey"
"vess oil corp",FALSE,23200,"Vess Oil Corp",2.73242844959602,"black","grey"
"cumberland county",FALSE,4000,"Cumberland County",2.29195453899233,"black","grey"
"state farm insurance",FALSE,16205,"State Farm Insurance",2.63611834565855,"black","grey"
"cumberland co",FALSE,2985,"Cumberland Co",2.22584251546856,"black","grey"
"huff family real estate",FALSE,2500,"Huff Family Real Estate",2.18672414788656,"black","grey"
"beyah's accounting",FALSE,2200,"Beyah'S Accounting",2.15894842729183,"black","grey"
"cape fear valley hospital",FALSE,1951,"Cape Fear Valley Hospital",2.13317127520056,"black","grey"
"renew counseling",FALSE,1500,"Renew Counseling",2.07782575876,"black","grey"
"bladen co 219 group",FALSE,1250,"Bladen Co 219 Group",2.04028577336837,"black","grey"
"cumberland county schools",FALSE,1225,"Cumberland County Schools",2.0361680046404,"black","grey"
"transport workers union",FALSE,48000,"Transport Workers Union",2.93848936828655,"black","grey"
"bricklayers union",FALSE,50000,"Bricklayers Union",2.95050938533692,"black","grey"
"pat mckenzie",FALSE,23200,"Pat McKenzie",2.73242844959602,"black","grey"
"5m farms llc",FALSE,11600,"5m Farms LLC",2.54944589048686,"black","grey"
"jl mccool construction",FALSE,11500,"JL McCool Construction",2.5472395195216,"black","grey"
"baber strunk enterprises",FALSE,10000,"Baber Strunk Enterprises",2.51188643150958,"black","grey"
"vice construction",FALSE,10000,"Vice Construction",2.51188643150958,"black","grey"
"jmg home solutions llc",FALSE,8700,"Jmg Home Solutions LLC",2.47714783166485,"black","grey"
"bob boyte honda",FALSE,7500,"Bob Boyte Honda",2.44065349667573,"black","grey"
"jl mccool contractors",FALSE,7500,"JL McCool Contractors",2.44065349667573,"black","grey"
"r&j construction",FALSE,7500,"R&J Construction",2.44065349667573,"black","grey"
"lane construction",FALSE,7250,"Lane Construction",2.43239331217661,"black","grey"
"advanced fixtures inc",FALSE,11600,"Advanced Fixtures Inc",2.54944589048686,"black","grey"
"ledwell & son enterprises",FALSE,14500,"Ledwell & Son Enterprises",2.60697460244164,"black","grey"
"national apartment assn",FALSE,10000,"National Apartment Assn",2.51188643150958,"black","grey"
"deason capital services",FALSE,103398,"Deason Capital Services",3.17286222260531,"black","grey"
"bulldog pac",FALSE,7000,"Bulldog PAC",2.4238726817661,"black","grey"
"green plains",FALSE,13400,"Green Plains",2.58648807143213,"black","grey"
"summit agricultural group",FALSE,28250,"Summit Agricultural Group",2.78677461092864,"black","grey"
"premier communications",FALSE,11905,"Premier Communications",2.55607115843762,"black","grey"
"chevron corp",FALSE,50766,"Chevron Corp",2.95499870262879,"black","grey"
"croell concrete",FALSE,11600,"Croell Concrete",2.54944589048686,"black","grey"
"crst international",FALSE,11600,"Crst International",2.54944589048686,"black","grey"
"denny elwell co",FALSE,11600,"Denny Elwell Co",2.54944589048686,"black","grey"
"central michigan university",FALSE,4850,"Central Michigan University",2.33654513048198,"black","grey"
"lanxess ag",FALSE,1000,"Lanxess AG",1.99526231496888,"black","grey"
"university of michigan",FALSE,49479,"University of Michigan",2.94742044269085,"black","grey"
"costco wholesale",FALSE,5472,"Costco Wholesale",2.36490995194205,"black","grey"
"global payments",FALSE,20000,"Global Payments",2.69217321819696,"black","grey"
"crh plc",FALSE,21500,"CRH PLC",2.71171376712227,"black","grey"
"national distributing co",FALSE,12600,"National Distributing Co",2.57061510129128,"black","grey"
"carbon health urgent care",FALSE,2000,"Carbon Health Urgent Care",2.13846919998238,"black","grey"
"sony corp",FALSE,1250,"Sony Corp",2.04028577336837,"black","grey"
"alsop louie partners",FALSE,11600,"Alsop Louie Partners",2.54944589048686,"black","grey"
"five & dime general stores",FALSE,11600,"Five & Dime General Stores",2.54944589048686,"black","grey"
"upmc health system",FALSE,103638,"UPMC Health System",3.17359791645025,"black","grey"
"penn state university",FALSE,70553,"Penn State University",3.05387705193043,"black","grey"
"boxer/dscc 04",FALSE,51200,"Boxer/DSCC 04",2.95751527325663,"black","grey"
"morgan lewis llp",FALSE,47929,"Morgan Lewis LLP",2.9380544271479,"black","grey"
"winthrop & weinstine",FALSE,29000,"Winthrop & Weinstine",2.79408619640306,"black","grey"
"southern minn beet sugar co-op",FALSE,15000,"Southern Minn Beet Sugar Co-Op",2.61582764898346,"black","grey"
"anderson trucking service",FALSE,40600,"Anderson Trucking Service",2.88969897141509,"black","grey"
"fagen inc",FALSE,11600,"Fagen Inc",2.54944589048686,"black","grey"
"bgr group",FALSE,58519,"BGR Group",2.99729638302948,"black","grey"
"american hotel & lodging assn",FALSE,7500,"American Hotel & Lodging Assn",2.44065349667573,"black","grey"
"american institute of cpas",FALSE,46000,"American Institute of CPAs",2.9260098458579,"black","grey"
"royal bank of canada",FALSE,15000,"Royal Bank of Canada",2.61582764898346,"black","grey"
"bfs group",FALSE,14500,"Bfs Group",2.60697460244164,"black","grey"
"texas crude energy",FALSE,13700,"Texas Crude Energy",2.59222119177392,"black","grey"
"atlas holdings",FALSE,12698,"Atlas Holdings",2.5726075050841,"black","grey"
"am industrial corp",FALSE,1350,"AM Industrial Corp",2.05604860348996,"black","grey"
"cerapedics inc",FALSE,1200,"Cerapedics Inc",2.03197389681397,"black","grey"
"river city wood products",FALSE,2500,"River City Wood Products",2.18672414788656,"black","grey"
"conlon public strategies",FALSE,1750,"Conlon Public Strategies",2.11010372846956,"black","grey"
"alpha",FALSE,1500,"Alpha",2.07782575876,"black","grey"
"case western reserve university",FALSE,1250,"Case Western Reserve University",2.04028577336837,"black","grey"
"kb solutions llc",FALSE,1000,"Kb Solutions LLC",1.99526231496888,"black","grey"
"windstream communications",FALSE,18100,"Windstream Communications",2.66543353510606,"black","grey"
"deroyal industries",FALSE,29000,"DeRoyal Industries",2.79408619640306,"black","grey"
"oak ridge national laboratory",FALSE,19750,"Oak Ridge National Laboratory",2.68878892110251,"black","grey"
"advance financial",FALSE,47600,"Advance Financial",2.93603139560765,"black","grey"
"analysis & measurement services",FALSE,11600,"Analysis & Measurement Services",2.54944589048686,"black","grey"
"servpro inc",FALSE,11600,"Servpro Inc",2.54944589048686,"black","grey"
"ingram industries",FALSE,11300,"Ingram Industries",2.54277448157875,"black","grey"
"wright brothers construction",FALSE,10800,"Wright Brothers Construction",2.53129275175228,"black","grey"
"burns & mcdonnell",FALSE,10000,"Burns & McDonnell",2.51188643150958,"black","grey"
"state university of new york",FALSE,30750,"State University of New York",2.81050596912463,"black","grey"
"napoli shkolnik pllc",FALSE,11600,"Napoli Shkolnik Pllc",2.54944589048686,"black","grey"
"lazard ltd",FALSE,49300,"Lazard Ltd",2.94635241559513,"black","grey"
"renaissance technologies",FALSE,19300,"Renaissance Technologies",2.6825988303959,"black","grey"
"elect democratic women",FALSE,35000,"Elect Democratic Women",2.84712676763601,"black","grey"
"plains all american pipeline",FALSE,24100,"Plains All American Pipeline",2.74284776770366,"black","grey"
"ahmad, zavitsanos et al",FALSE,20400,"Ahmad, Zavitsanos et al",2.69750971056721,"black","grey"
"perella weinberg partners",FALSE,17400,"Perella Weinberg Partners",2.65494130875771,"black","grey"
"conocophillips",FALSE,16900,"Conocophillips",2.64721168070537,"black","grey"
"ut md anderson cancer center",FALSE,14675,"UT MD Anderson Cancer Center",2.61010399265411,"black","grey"
"camden property trust",FALSE,14500,"Camden Property Trust",2.60697460244164,"black","grey"
"phillips 66",FALSE,23125,"Phillips 66",2.73154383378227,"black","grey"
"be victorious over democrats pac",FALSE,12000,"Be Victorious Over Democrats PAC",2.55810357480153,"black","grey"
"susser holdings",FALSE,11600,"Susser Holdings",2.54944589048686,"black","grey"
"trt holdings",FALSE,23200,"Trt Holdings",2.73242844959602,"black","grey"
"cox oil",FALSE,12100,"Cox Oil",2.56022737564455,"black","grey"
"robert boyett theatricals",FALSE,11600,"Robert Boyett Theatricals",2.54944589048686,"black","grey"
"votevets.org",FALSE,55000,"VoteVets.org",2.97876518269958,"black","grey"
"national audubon society",FALSE,6110,"National Audubon Society",2.39113513534491,"black","grey"
"global green usa",FALSE,6025,"Global Green USA",2.38778766920994,"black","grey"
"abelson taylor",FALSE,20300,"Abelson Taylor",2.69618447594026,"black","grey"
"amn healthcare",FALSE,5800,"AMN Healthcare",2.37871712596217,"black","grey"
"arnall-x-0ak llc",FALSE,17297,"Arnall-X-0ak LLC",2.6533655033807,"black","grey"
"crete carrier corp",FALSE,11600,"Crete Carrier Corp",2.54944589048686,"black","grey"
"sandhills global",FALSE,23200,"Sandhills Global",2.73242844959602,"black","grey"
"sabin commodiities",FALSE,5800,"Sabin Commodiities",2.37871712596217,"black","grey"
"solution one",FALSE,5800,"Solution One",2.37871712596217,"black","grey"
"basf se",FALSE,40000,"BASF SE",2.88539981181443,"black","grey"
"crop insurance professionals assn",FALSE,5000,"Crop Insurance Professionals Assn",2.3436729115921,"black","grey"
"full sail",FALSE,20600,"Full Sail",2.70014273243477,"black","grey"
"1st financial bank usa",FALSE,14500,"1st Financial Bank USA",2.60697460244164,"black","grey"
"randy marion automotive group",FALSE,12350,"Randy Marion Automotive Group",2.56546855436082,"black","grey"
"bob barker co",FALSE,12107,"Bob Barker Co",2.56037544942802,"black","grey"
"captiveaire systems",FALSE,29000,"CaptiveAire Systems",2.79408619640306,"black","grey"
"fourshare",FALSE,11600,"Fourshare",2.54944589048686,"black","grey"
"hk research",FALSE,11600,"Hk Research",2.54944589048686,"black","grey"
"s&b engineers & constructors",FALSE,11600,"S&B Engineers & Constructors",2.54944589048686,"black","grey"
"grassroots east",FALSE,10637,"Grassroots East",2.52744617723987,"black","grey"
"equinox partners",FALSE,8700,"Equinox Partners",2.47714783166485,"black","grey"
"hamilton point investments",FALSE,8700,"Hamilton Point Investments",2.47714783166485,"black","grey"
"m&m group",FALSE,8700,"M&M Group",2.47714783166485,"black","grey"
"marino zabel & schellenberg",FALSE,8700,"Marino Zabel & Schellenberg",2.47714783166485,"black","grey"
"united concrete products",FALSE,8700,"United Concrete Products",2.47714783166485,"black","grey"
"yale-new haven health system",FALSE,8700,"Yale-New Haven Health System",2.47714783166485,"black","grey"
"mack construction",FALSE,11600,"Mack Construction",2.54944589048686,"black","grey"
"prospect hotel advisors",FALSE,11600,"Prospect Hotel Advisors",2.54944589048686,"black","grey"
"related companies",FALSE,45600,"Related Companies",2.92345547811387,"black","grey"
"oakley transport",FALSE,10050,"Oakley Transport",2.51313955776938,"black","grey"
"council of insurance agents & brokers",FALSE,104000,"Council of Insurance Agents & Brokers",3.17470469259409,"black","grey"
"pineapple hq",FALSE,6800,"Pineapple Hq",2.41685664568529,"black","grey"
"eventide ventures llc",FALSE,5800,"Eventide Ventures LLC",2.37871712596217,"black","grey"
"hedrick brothers construction",FALSE,5800,"Hedrick Brothers Construction",2.37871712596217,"black","grey"
"nbcfi",FALSE,5800,"Nbcfi",2.37871712596217,"black","grey"
"dr martin llc",FALSE,3100,"DR Martin LLC",2.23427265042288,"black","grey"
"arco supply",FALSE,2900,"Arco Supply",2.21942155605632,"black","grey"
"morningside translations",FALSE,8700,"Morningside Translations",2.47714783166485,"black","grey"
"sma communications",FALSE,2900,"Sma Communications",2.21942155605632,"black","grey"
"ace electronics",FALSE,2800,"Ace Electronics",2.21164696191087,"black","grey"
"vrsim",FALSE,5800,"Vrsim",2.37871712596217,"black","grey"
"314 action",FALSE,35000,"314 Action",2.84712676763601,"black","grey"
"dover development",FALSE,3900,"Dover Development",2.28615915192015,"black","grey"
"banner health",FALSE,19395,"Banner Health",2.68391636485156,"black","grey"
"itron inc",FALSE,2750,"Itron Inc",2.20766549269901,"black","grey"
"tree top ranches",FALSE,12800,"Tree Top Ranches",2.57466658709045,"black","grey"
"freedom fund",FALSE,10000,"Freedom Fund",2.51188643150958,"black","grey"
"agri beef",FALSE,7800,"Agri Beef",2.4502447101625,"black","grey"
"indiana university",FALSE,4466,"Indiana University",2.31735127870476,"black","grey"
"baron hill for indiana",FALSE,2000,"Baron Hill for Indiana",2.13846919998238,"black","grey"
"city of bloomington, in",FALSE,1956,"City of Bloomington, IN",2.13371733239453,"black","grey"
"greene & schultz trial lawyers",FALSE,1800,"Greene & Schultz Trial Lawyers",2.1160564564634,"black","grey"
"ingle law office",FALSE,1500,"Ingle Law Office",2.07782575876,"black","grey"
"american maintenance & train",FALSE,1450,"American Maintenance & Train",2.07079353392851,"black","grey"
"babylon bee",FALSE,11600,"Babylon Bee",2.54944589048686,"black","grey"
"big picture",FALSE,11600,"Big Picture",2.54944589048686,"black","grey"
"goldcoast logistics group",FALSE,23200,"Goldcoast Logistics Group",2.73242844959602,"black","grey"
"harbor capital",FALSE,11600,"Harbor Capital",2.54944589048686,"black","grey"
"east valley republican women & patriot",FALSE,10000,"East Valley Republican Women & Patriot",2.51188643150958,"black","grey"
"ditch digger",FALSE,7261,"Ditch Digger",2.4327621132229,"black","grey"
"montgomery county, pa",FALSE,3900,"Montgomery County, PA",2.28615915192015,"black","grey"
"lft realty",FALSE,2900,"Lft Realty",2.21942155605632,"black","grey"
"panepinto jewelers",FALSE,2000,"Panepinto Jewelers",2.13846919998238,"black","grey"
"life stewardship advisors",FALSE,1000,"Life Stewardship Advisors",1.99526231496888,"black","grey"
"sm jenkins & co",FALSE,1000,"SM Jenkins & Co",1.99526231496888,"black","grey"
"belmark inc",FALSE,17400,"Belmark Inc",2.65494130875771,"black","grey"
"plexus",FALSE,17400,"Plexus",2.65494130875771,"black","grey"
"sargento foods",FALSE,14750,"Sargento Foods",2.61143488902016,"black","grey"
"schreiber foods",FALSE,12400,"Schreiber Foods",2.56650531815562,"black","grey"
"city of seattle, wa",FALSE,3635,"City of Seattle, WA",2.27012850266991,"black","grey"
"t-mobile usa",FALSE,2440,"T-Mobile USA",2.18141845323045,"black","grey"
"university of washington",FALSE,2227,"University Of Washington",2.16158352543257,"black","grey"
"seattle public schools",FALSE,2118,"Seattle Public Schools",2.15076319294919,"black","grey"
"safe passage",FALSE,2000,"Safe Passage",2.13846919998238,"black","grey"
"workato inc",FALSE,1900,"Workato Inc",2.12752837050817,"black","grey"
"federal way public schools",FALSE,1475,"Federal Way Public Schools",2.07433646549278,"black","grey"
"francis & sons-mcclintock llc",FALSE,11600,"Francis & Sons-McClintock LLC",2.54944589048686,"black","grey"
"us navy",FALSE,14319,"US Navy",2.60370195337778,"black","grey"
"brinker capital",FALSE,5800,"Brinker Capital",2.37871712596217,"black","grey"
"bristol-myers squibb",FALSE,25900,"Bristol-Myers Squibb",2.76267613688252,"black","grey"
"concast metal products",FALSE,17400,"Concast Metal Products",2.65494130875771,"black","grey"
"heffler radetich & saitta",FALSE,5800,"Heffler Radetich & Saitta",2.37871712596217,"black","grey"
"council for a livable world",FALSE,26554,"Council for a Livable World",2.76957413761195,"black","grey"
"california water service group",FALSE,10000,"California Water Service Group",2.51188643150958,"black","grey"
"all county block & supply",FALSE,29000,"All County Block & Supply",2.79408619640306,"black","grey"
"congressional leadership fund",FALSE,65000,"Congressional Leadership Fund",3.02894463899639,"black","grey"
"fenwick & west",FALSE,5700,"Fenwick & West",2.37458371773875,"black","grey"
"presentation center",FALSE,1450,"Presentation Center",2.07079353392851,"black","grey"
"salem media group",FALSE,14300,"Salem Media Group",2.60335625953651,"black","grey"
"aerovironment inc",FALSE,12650,"Aerovironment Inc",2.57163336963285,"black","grey"
"utility trailer manufacturing co",FALSE,12600,"Utility Trailer Manufacturing Co",2.57061510129128,"black","grey"
"alliance rental solutions",FALSE,11600,"Alliance Rental Solutions",2.54944589048686,"black","grey"
"california resources corp",FALSE,11600,"California Resources Corp",2.54944589048686,"black","grey"
